incident_id,incident_title,incident_date,paused_at,incident_description,loss_usd,chain,source_link,b_safe_layer,b_safe_risk_category,technical_footprint,attacker_type,recovery_status,time_to_discovery_days,impact_score,likelihood_score,detectability_score,composite_risk_score
212,MyEtherWallet DNS Hijacking,2018-04-24,,"Attackers compromised Amazon's Route 53 DNS service to hijack the domain of MyEtherWallet (MEW), a popular client-side Ethereum wallet interface. Users navigating to the official URL were redirected to a malicious phishing site hosted in Russia. Unsuspecting users who entered their private keys on the fake site had their wallet funds drained by the attackers.",200000,Ethereum,https://www.wired.com/story/myetherwallet-hack-dns-phishing/,NET,NET-3: DNS Hijacking,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Applicable"", ""key_management"": ""User-Managed (Non-Custodial)"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""DNS Hijacking"", ""Phishing""], ""code_level_defenses"": [""SSL/TLS Certificate Warnings""], ""vulnerability_source"": ""Third-Party Infrastructure Compromise""}",Blackhat,Funds Lost,,2,3,3,1.9
213,Polygon Network Congestion by Sunflower Farmers Game,2022-01-05,,"The Polygon network experienced severe congestion and a sustained gas price surge, rendering the network slow and expensive for most users. The root cause was a play-to-earn game called Sunflower Farmers, whose game mechanics incentivized players (and bots) to submit a massive volume of simple, low-value transactions. This transaction spam consumed a majority of the network's blockspace, creating a DoS-like effect on other applications.",0,Polygon,https://www.coindesk.com/tech/2022/01/06/polygon-gas-fees-skyrocket-as-sunflower-farmers-game-clogs-the-network/,NET,NET-2: Transaction Spam/DoS,"{""chain"": ""Polygon"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Stake"", ""audit_status"": ""Not Applicable"", ""key_management"": ""N/A"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Transaction Spam"", ""Gas Market Manipulation""], ""code_level_defenses"": [""EIP-1559""], ""vulnerability_source"": ""Unintended Economic Incentives""}",Grayhat,Not Applicable,,3,5,1,3.4
214,20180709_Bancor_S,2018-07-09,,"On July 9, 2018, the Bancor Network, a decentralized exchange, was exploited. An attacker gained control of a wallet used to upgrade smart contracts, and used this control to withdraw approximately $12.5 million in ETH, $1 million in Pundi X (NPXS) tokens, and $10 million worth of Bancor's native BNT tokens. The team froze the stolen BNT, but the ETH and NPXS were unrecoverable.",23500000,Ethereum,https://blog.bancor.network/bancor-security-incident-update-july-9-2018-a71855f46441,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited"", ""key_management"": ""Centralized (Team-controlled upgrade key)"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Timelocks (not implemented for this key)""], ""vulnerability_source"": ""Operational Security Failure""}",Blackhat,Partial Recovery,,4,3,2,3
215,20200829_EthereumClassic_C,2020-08-29,,"In August 2020, Ethereum Classic was subjected to a series of three major 51% attacks. The largest attack, on August 29th, resulted in a reorganization of over 7,000 blocks. Attackers rented massive amounts of hash power from services like NiceHash to gain majority control of the network, enabling them to double-spend ETC coins by reversing transactions that had been confirmed by exchanges. The total losses across the three attacks were estimated to be over $8 million.",8000000,Ethereum Classic,https://www.theblock.co/linked/76431/ethereum-classic-etc-third-51-attack,CON,CON-1: 51% Attack,"{""chain"": ""Ethereum Classic"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Applicable"", ""key_management"": ""Not Applicable"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Hashrate Rental Markets""], ""code_level_defenses"": [""Modified GHOST protocol""], ""vulnerability_source"": ""Economic/Protocol Design Flaw""}",Blackhat,Funds Lost,,4,4,3,3.3
216,20180524_BitcoinGold_C,2018-05-24,,"In May 2018, the Bitcoin Gold network suffered a sustained 51% attack. An attacker, controlling a majority of the network's hash power, executed double-spend attacks primarily targeting cryptocurrency exchanges. The total amount stolen was approximately $18.6 million.",18600000,Bitcoin Gold,https://www.zdnet.com/article/bitcoin-gold-hit-with-double-spend-attacks-18-million-lost/,CON,CON-1: 51% Attack,"{""chain"": ""Bitcoin Gold"", ""platform_type"": ""UTXO"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Applicable"", ""key_management"": ""Not Applicable"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Hashrate Rental Markets""], ""code_level_defenses"": [""Equihash PoW Algorithm""], ""vulnerability_source"": ""Economic/Protocol Design Flaw""}",Blackhat,Funds Lost,,4,3,3,2.9
217,20191101_EOS_EIDOS_N,2019-11-01,,"The EOS network was brought to a standstill by a transaction spam event caused by the EIDOS token airdrop. The airdrop mechanism rewarded users for sending transactions, leading to a massive surge in traffic that consumed nearly all network CPU resources, making it impossible for regular dapps and users to process transactions. No funds were stolen, but the network was effectively unusable for days.",0,EOS,https://www.coinbase.com/blog/eos-enters-congestion-mode-due-to-eidos-airdrop,NET,NET-2: Transaction Spam/DoS,"{""chain"": ""EOS"", ""platform_type"": ""Proprietary (EOS.IO)"", ""consensus_mechanism"": ""Delegated Proof-of-Stake (DPoS)"", ""audit_status"": ""Not Applicable"", ""key_management"": ""User-controlled"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Resource Market Exploitation""], ""code_level_defenses"": [""Resource Allocation System (CPU/NET/RAM)""], ""vulnerability_source"": ""Economic Incentive Flaw""}",Grayhat,Not Applicable,,3,4,1,3
218,20180424_MyEtherWallet_N,2018-04-24,,"Users of MyEtherWallet (MEW) were targeted in a sophisticated DNS hijacking attack. Attackers used BGP hijacking to reroute traffic for Amazon's DNS servers, redirecting users to a malicious phishing site. Users who ignored SSL certificate warnings and entered their private keys had their funds, totaling over $150,000, stolen.",152000,Ethereum,https://www.helpnetsecurity.com/2018/04/25/myetherwallet-dns-hijacking/,NET,NET-3: DNS Hijacking,"{""chain"": ""Ethereum"", ""platform_type"": ""Web Application (Interface)"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Applicable"", ""key_management"": ""User-controlled (client-side)"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Client-side validation"", ""SSL/TLS""], ""vulnerability_source"": ""Third-Party Infrastructure (ISP/BGP)""}",Blackhat,Funds Lost,,3,2,4,1.9
219,20200215_bZx_FlashLoan_P,2020-02-15,,"In the first of two major exploits, an attacker used a flash loan of 10,000 ETH to manipulate the price of WBTC on the Uniswap DEX. They shorted WBTC on bZx, which used the manipulated Uniswap price, and then profited from the artificially created price difference. This complex arbitrage attack drained approximately $350,000 from the bZx protocol.",350000,Ethereum,https://www.coinbase.com/learn/market-updates/around-the-block-issue-3,PRO,PRO-3: Flash Loan Attack,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Uniswap (spot price)"", ""economic_exploit_vectors"": [""DEX Price Manipulation"", ""Margin Trading Exploit""], ""code_level_defenses"": [""Slippage protection (bypassed)""], ""vulnerability_source"": ""Poor Oracle Design""}",Blackhat,Funds Lost,,3,3,2,2.5
220,20201026_HarvestFinance_P,2020-10-26,,"An attacker used a $50 million flash loan to manipulate the price of stablecoins within the Curve Finance Y pool. They repeatedly deposited funds into Harvest Finance vaults at a manipulated, lower price and withdrew them at a normal, higher price. This arbitrage drained approximately $33.8 million from the protocol's USDC and USDT vaults. The attacker later returned $2.5 million.",31300000,Ethereum,https://www.theblock.co/post/82292/defi-protocol-harvest-finance-exploited,PRO,PRO-3: Flash Loan Attack,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited"", ""key_management"": ""Centralized (Admin Keys)"", ""oracle_dependency"": ""Curve Y Pool (spot price)"", ""economic_exploit_vectors"": [""DEX Price Manipulation"", ""Arbitrage""], ""code_level_defenses"": [""Arbitrage threshold (insufficient)""], ""vulnerability_source"": ""Poor Oracle Design""}",Blackhat,Partial Recovery,,4,4,2,3.4
221,20200929_EminenceFinance_AUX,2020-09-29,,"Andre Cronje, founder of Yearn Finance, was testing a new, unreleased gaming protocol called Eminence. Speculators discovered the contracts on-chain and deposited $15 million into them, despite no official announcement or audit. An attacker then used a flash loan to exploit a bug in the smart contracts, minting a large number of EMN tokens to drain the pools. The attacker then inexplicably sent $8 million back to Cronje's deployer wallet.",7000000,Ethereum,https://cryptotaxcalculator.io/us/blog/eminence-finance/,AUX,AUX-4: Social Engineering/Hype Exploitation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""Centralized (Developer Wallet)"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Bonding Curve Exploit""], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Grayhat,Partial Recovery,,3,5,1,3.4
222,NKN Network Transaction Spam Incident,2022-03-02,,"The NKN blockchain experienced a prolonged spam attack starting in early March 2022, where attackers sent large volumes of spam transactions with negligible fees (1e-8 NKN). While the attack did not halt the blockchain or overload mining nodes, it created significant performance degradation for onboarding new nodes and group subscription transactions. This resulted in user onboarding failures and group chat disruptions, although no direct fund losses occurred.",0,NKN, ,NET,NET-2: Transaction Spam/DoS,"{""chain"":""NKN"",""platform_type"":""Proprietary"",""consensus_mechanism"":""Proof-of-Relay"",""audit_status"":""Not Audited"",""key_management"":""Validator Staking"",""oracle_dependency"":""Not Applicable"",""economic_exploit_vectors"":[""Low Fee Spam""],""code_level_defenses"":[""Minimum Txn Fees (post-incident)""],""vulnerability_source"":""Economic Layer DoS""}",Grayhat,Not Applicable,,3,2,2,2.1
223,Curve Finance DNS Hijack and User Fund Drain,2022-08-10,,"Attackers hijacked Curve Finance’s DNS records, redirecting traffic from curve.fi to a malicious spoofed website. Users interacting with the fake front-end were tricked into approving malicious contracts, resulting in wallet drains totaling at least $573,000. Curve mitigated by instructing users to revoke all token approvals, migrating UI to a backup domain, and overhauling DNS registrar security policies.",573000,Ethereum, ,NET,NET-3: DNS Hijacking,"{""chain"":""Ethereum"",""platform_type"":""EVM"",""consensus_mechanism"":""Proof-of-Stake"",""audit_status"":""Audited (Protocol)"",""key_management"":""Validator + ENS/DNS"",""oracle_dependency"":""Not Applicable"",""economic_exploit_vectors"":[""Front-end Substitution"",""Phishing Approvals""],""code_level_defenses"":[""Registrar Hardening"",""DNSSEC""],""vulnerability_source"":""DNS Registrar Compromise""}",Blackhat,Funds Lost,,3,2,4,1.9
224,Bitcoin Gold Repeated 51% Attack,2020-05-29,,"In May 2020, Bitcoin Gold (BTG) suffered multiple 51% attacks, with attackers renting large volumes of hashing power via NiceHash to reorganize the blockchain and double spend transactions on exchanges. Losses exceeded $70,000 per attack, affecting both the chain’s credibility and user funds. BTG increased required confirmations and called for more robust PoW defense post-attack.",70000,Bitcoin Gold, ,CON,CON-1: 51% Attack,"{""chain"":""Bitcoin Gold"",""platform_type"":""UTXO"",""consensus_mechanism"":""Proof-of-Work"",""audit_status"":""Open Source"",""key_management"":""N/A"",""oracle_dependency"":""Not Applicable"",""economic_exploit_vectors"":[""Hash Rental"",""Double Spend""],""code_level_defenses"":[""Longer Confirmations"",""ASIC Resistance""],""vulnerability_source"":""Low Hashrate""}",Blackhat,Funds Lost,,4,2,3,2.5
225,Allbridge BSC DNS Hijack/Phishing Incident,2022-10-01,,"In October 2022, attackers compromised the DNS registrar for Allbridge bridge’s website, causing users to interact with a spoofed dApp that harvested private keys and drained funds. Total user losses are estimated in the low six figures. The core Allbridge smart contracts were unaffected, but confidence in the platform was shaken until registrar controls and DNSSEC were deployed.",100000,BSC, ,NET,NET-3: DNS Hijacking,"{""chain"":""BSC"",""platform_type"":""EVM"",""consensus_mechanism"":""Proof-of-Stake"",""audit_status"":""Not Audited"",""key_management"":""Validator/Team-controlled Registrar"",""oracle_dependency"":""Not Applicable"",""economic_exploit_vectors"":[""Front-end Phishing""],""code_level_defenses"":[""Registrar MFA"",""DNSSEC""],""vulnerability_source"":""3rd Party DNS Compromise""}",Blackhat,Funds Lost,,2,2,4,1.4
226,Eclipse Attack on Blockchain Node,2023-04-19,,"A leading research team demonstrated an eclipse attack on a major Proof-of-Work testnet in April 2023. Malicious nodes isolated a victim node by dominating its peer connections, thereby controlling all inbound and outbound messages. This enabled the attacker to feed invalid block data, disrupt consensus view, and potentially enable double-spending for the isolated node.",0,Ethereum Testnet, ,NET,NET-4: Node Eclipse Attack,"{""chain"":""Ethereum Testnet"",""platform_type"":""EVM"",""consensus_mechanism"":""Proof-of-Work"",""audit_status"":""Experimental/Paper"",""key_management"":""Public Node"",""oracle_dependency"":""Not Applicable"",""economic_exploit_vectors"":[],""code_level_defenses"":[""Peer Diversity"",""Outbound Peer Selection""],""vulnerability_source"":""P2P Protocol Layer""}",Grayhat,Not Applicable,,2,1,5,0.9
227,20160617_TheDAO_SC,2016-06-17,,"A landmark event in Ethereum's history, The DAO, a decentralized venture fund, was exploited due to a recursive call vulnerability. An attacker repeatedly called the 'split' function to drain funds before the contract could update its internal balance, siphoning off 3.6 million ETH, valued at approximately $50 million at the time. The incident led to a contentious hard fork of the Ethereum blockchain, creating Ethereum Classic.",50000000,Ethereum,https://www.gemini.com/cryptopedia/the-dao-hack-makerdao,SC,SC-1: Reentrancy,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""State change before external call (not implemented correctly)""], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Recovered (via Hard Fork),,5,5,3,4.2
228,20160513_Gatecoin_AUX,2016-05-13,,"The Hong Kong-based cryptocurrency exchange Gatecoin suffered a major breach of its hot wallets. Attackers managed to compromise the exchange's servers, gaining access to the wallets and stealing 250 BTC and 185,000 ETH. The total loss was valued at approximately $2 million at the time of the incident. The breach forced the exchange into a lengthy period of insolvency before ultimately leading to its liquidation.",2000000,Bitcoin; Ethereum,https://www.theblock.co/linked/17546/document-reveals-gatecoin-has-begun-its-liquidation-process,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Bitcoin; Ethereum"", ""platform_type"": ""Centralized Exchange"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Audited"", ""key_management"": ""Hot Wallet (Centralized)"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Infrastructure Security Failure""}",Blackhat,Funds Lost,,4,4,4,3.2
